Product Title,Product Rating,Price,Brand,Shipment Status,Seller Rating,Ship on Time Score,Mall Varification,Delivery Status,Reviews,Specification
"Redmi Note 12 - 6.67"" Inch Display - 8GB RAM - 128GB / 256GB ROM",3.6,50950,No Brand,Free Delivery,85,72,Not specified,Free Delivery,"Just received didn’t open yet, Took 16 days to deliver. Daraz had no idea and could not help at all. Somebody should pay for this delay.","1 Year Brand Warranty
Display : 6.67"" Inch AMOLED, 120Hz,
OS : Android 13
Memory : 8GB RAM , 128GB/256GB ROM
Processor : OctaCore, Qualcomm Snapdragon 685
Main Camera : 50 MP + 8 MP + 2 MP
Front Camera : 13 MP
Battery : Li-Po 5000 mAh, non-removable
Fingerprint (side-mounted) and FaceUnlock
PTA Approved
General
Model : Redmi Note 12 
Type : 
Dimensions : 165.7 x 76 x 7.9 mm
Weight : 183.5 Grams
Waterproof : No
Display
Display Type : AMOLED
Size : 6.67 inches
Resolution : 1080 x 2400 pixels
Display Colors : 16M Colors
Pixel Density : Touch Screen : Yes
Features : 450 nits
Hardware
RAM (Memory) : 8 GB
Internal Storage : 128/256 GB
Memory Card Slot : Yes
Sensors : Rear-mounted fingerprint, accelerometer, proximity
Software"
"Infinix Hot 30 Play - 6.82"" Inch Display - 4GB RAM - 64GB / 12GB ROM",4.7,29899,No Brand,Free Delivery,85,72,Not specified,Free Delivery,The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.,"1 Year Brand Warranty
Display : 6.6"" Inch IPS LCD, 90Hz
OS : Android 12
Memory : 4GB RAM , 64GB / 128GB ROM
Processor : Octa-Core, Mediatek Helio G37
Main Camera : 16 MP Dual
Front Camera : 8 MP
Side-Mounted FingerPrint and FaceUnlock
Battery : 6000 mAh, non-removable
18W Fast Charging
PTA Approved"
"Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved",4.4,24999,Nokia,Free Delivery,91,100,Daraz Mall Verified,Free Delivery,received the parcel in appropriate condition. price is good seller was coperative. color size and sleakness of the mobile is kamaal. i hope it would work fine.,"4GB RAM, 64GB storage, 6.7” HD+ display: Bigger view of the things you love. Wherever, whenever. Triple-rear and selfie cameras powered by Camera from Google: Capture breath-taking scenic views, beautiful portrait images and stellar night shots. Comes with Android 12: More personal, secure and intuitive than ever before. Durable, reliable and efficient: Nokia phone build-quality with IP52 ingress protection and streamlined software. Be yourself for longer: Nokia C31 gives you the freedom to keep going from just a single charge, so you can stream, scroll, surf – you name it – for longer. It’s all thanks to 3-day battery life and AI-powered battery-saving features.
￼ ￼ ￼ ￼ ￼
Specifications of Nokia C31 - 4GB / 64GB - Smartphone with 6.75"" HD+ Display and 5050 mAh non-removable battery, 4GB RAM / 64GB ROM, Android 12 OS, 2 years quarterly security updates, 13MP triple rear and selfie cameras - PTA approved
Brand Nokia SKU 377693523_PK-1887139252 Protection Corning Gorilla Glass 5 Year Not Specified Number Of Cameras 3
What’s in the box 1 x Charger, 1 x Headset, 1 x Jelly Case, 1 x Quick Start Guide, 1 x Safety Booklet, 1 x Micro USB C"
"Samsung Galaxy A14 - 6.6"" Inch Display - 6GB RAM - 128GB ROM",5.0,55850,No Brand,Free Delivery,85,72,Not specified,Free Delivery,MASHA ALLAH RECEIVED ORIGINAL PRODUCT AND THE DELIVERY Is ALSO DONE IN ONLY 2 DAYS PTA APPROVED,"1 Year Brand Warranty
Display : 6.6"" Inch PLS LCD
OS : Android 13
Memory : 6GB RAM , 128GB ROM
Processor : Octa-Core, MediaTek Helio G80
Main Camera : 50 MP + 5 MP + 2 MP
Front Camera : 13 MP
Side-Mounted FingerPrint and FaceUnlock
Battery : 5000 mAh, non-removable
15W Fast Charging
PTA Approved"
iPhone X - Official PTA Approved - 64gb and 256gb - original battery with Face id Working 100% - Best Phone for Gaming and Photography,5.0,92999,No Brand,Free Delivery,100,100,Not specified,Free Delivery,Very good phone. Outstanding condition. Arrived safely. Very co-operative seller. Recommended All.,"pre { white-space: pre-wrap; }• Official PTA Approved iPhone X with Face ID• Available in 64gb and 256gb storage options• Original battery with fast charging capability• Best phone for gaming and photography• 5.6-6 inch scratch-resistant glass display• 400-500 PPI pixel density for clear visuals• Touchscreen, GPS, WiFi, NFC, and more features• Nano SIM card compatible• Accelerometer, proximity, and barometer sensors• Face recognition for added securityThe device is not box pack, these are slightly used imported kits not used in Pakistan .
The iPhone X was available in two storage capacities: 64GB and 256GB. Whether you opted for the ample 64GB for everyday needs or the capacious 256GB for those who demanded more storage space, both variants featured the same iconic design, Super Retina display, Face ID technology, and powerful A11 Bionic chip, offering users a seamless blend of style and performance tailored to their storage preferences.
Specifications of iPhone X - Official PTA Approved - 64gb and 256gb - original battery with Face id Working 100% - Best Phone for Gaming and Photography
Brand No Brand SKU 438159695_PK-2119064119 Battery Capacity 2000 - 2999 mAh Phone Features Touchscreen,GPS,Wifi,Compass,Gyro,WiFi,NFC,Always-on Display,Face Recognition,Accelerometer,Proximity,Barometer Protection Scratch Resistant Glass PPI 400-500 PPI Screen Size (inches) 5.6 - 6 Inch Sim Type Nano Year 2017 Fast Charging Yes Number Of Cameras 1
What’s in the box 1x Phone X"
"Infinix Smart 7 HD - 6.6"" Inch Display - 2GB RAM - 64GB ROM",4.7,21490,No Brand,Free Delivery,85,72,Not specified,Free Delivery,Bro mobile heatup ho raha jis waja s battry drop jaldi ho jati r speaker m b mela,"1 Year Brand Warranty
Display : 6.6"" Inch IPS LCD, 500 nits
OS : Android 12
Memory : 2GB RAM , 64GB ROM
Processor : Octa-core 1.6 GHz
Main Camera : 8MP
Front Camera : 5 MP
Battery : Li-Po 5000 mAh
PTA Approved
General
Model : Infinix Smart 7
Type : Bar
Dimensions : 163.8 x 75.6 x 8.7 mm
Weight : 188 Grams
Waterproof : No
Display
Display Type : IPS LCD
Size : 6.6 inches
Resolution : 720 x 1612 pixels
Display Colors : 16M Colors
Pixel Density : 267 PPI (pixels per inch)
Touch Screen : Yes
Features : 500 nits
Hardware
RAM (Memory) : 2 GB
Internal Storage : 64 GB
Memory Card Slot : microSDXC (dedicated slot)
Sensors : Rear-mounted fingerprint, accelerometer, proximity"
Samsung Galaxy Fold 512GB+512GB,5.0,544999,Samsung,Fastest Delivery,92,100,Daraz Mall Verified,Fastest Delivery,Daraz Mall Is 100% Safe And Secure Satisfied,"Buds 2 Pro + SPen with Cover gifts can be availed from Samsung Members App7.6 inches, 183.2 cm2 (~91.1% screen-to-body ratio)Android 13, One UI 5.1.1Octa-coreLi-Po 4400 mAh, non-removableGlass front (Gorilla Glass Victus 2) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus 2), aluminum frame
Buds 2 Pro + SPen with Cover gifts can be availed from Samsung Members App 7.6 inches, 183.2 cm2 (~91.1% screen-to-body ratio) Android 13, One UI 5.1.1 Octa-core Li-Po 4400 mAh, non-removable Glass front (Gorilla Glass Victus 2) (folded), plastic front (unfolded), glass back (Gorilla Glass Victus 2), aluminum frame
Specifications of Samsung Galaxy Fold 512GB+512GB
Brand Samsung SKU 430633854_PK-2053837501 Protection Not Specified Year Not Specified Number Of Cameras Not Specified
What’s in the box 1 x Phone, 1 x USB Charging Cable, 1 x User Guide"
GOOGLE PIXEL 4a5g | 6gb ram | 128gb rom | official pta approved | 4000 mAh battery | camera better than iphone 11 | kit phone | can be updated to android 14 |,5.0,54999,No Brand,Free Delivery,100,100,Not specified,Free Delivery,"excellent mobile, excellent seller, initially i felt a hisitation to order kit phone but after I got the device i am quite satisfied, seller is such a kind, honest person, he contacted me, know about device, my satisfaction and Google pixel 4a, what a wonderful device, camera results excellent, and seller send me 10/10 condition device, no scratch on it, almost a new one, frontpanel good condition, no scratch on back side, camera, camera lens in good condition, 100th % genuine device, recommend","pre { white-space: pre-wrap; }• GOOGLE PIXEL 4a5g with 6gb ram and 128gb rom.• Official PTA approved with Corning Gorilla Glass 3 protection.• 4000 mAh battery for long-lasting usage.• Camera better than iPhone 11 for stunning photos.• Kit phone with the ability to update to Android 14.Display:
Type: OLED, HDR10+Size: 6.2 inchesResolution: 1080 x 2340 pixelsProcessor:
Qualcomm Snapdragon 765GGPU:
Adreno 620RAM:
6 GBStorage:
128 GB (Non-expandable)Rear Cameras:
12.2 MP, f/1.7, PDAF, OIS16 MP, f/2.2, ultrawideFront Camera:
8 MP, f/2.0Battery:
Type: Li-Po 3885 mAh, non-removableFast Charging: 18WOperating System:
Android 11 (upgradeable)Connectivity:
5G capableWi-Fi 5Bluetooth 5.0Other Features:
Rear-mounted fingerprint sensorUSB Type-CDimensions:
153.9 x 74 x 8.2 mm (6.06 x 2.91 x 0.32 in)Weight:
168 g (5.93 oz)
The Google Pixel 4a5g is a high-performance smartphone with impressive features. With 6GB of RAM and 128GB of storage, this phone is perfect for multitasking and storing all your important files. It is PTA approved, ensuring that you can use it without any issues in Pakistan. The 4000mAh battery ensures that you can use your phone for extended periods without worrying about running out of charge. The camera on this phone is better than the iPhone 11, making it perfect for photography enthusiasts. This kit phone can be updated to Android 14, ensuring that you always have access to the latest features and security updates. The Corning Gorilla Glass 3 protection ensures that your phone is protected from scratches and other damage. Overall, the Google Pixel 4a5g is a great choice for anyone looking for a high-performance smartphone with impressive features.
Specifications of GOOGLE PIXEL 4a5g | 6gb ram | 128gb rom | official pta approved | 4000 mAh battery | camera better than iphone 11 | kit phone | can be updated to android 14 |
Brand No Brand SKU 436965947_PK-2101847973 Protection Corning Gorilla Glass 3 Year Not Specified Number Of Cameras Not Specified
What’s in the box phone"
Samsung A14 4GB/64GB - 5000 mAh Battery - 6.6' Display - Android 13,4.4,34999,No Brand,Free Delivery,0,100,Not specified,Free Delivery,"Genuine samsung mobile, well packed, pta approved. I like it. Very beautiful mobile and hope it will be long lasting experience. #11.11","• Samsung A14 with 4GB/64GB memory.• 5000 mAh battery for long-lasting use.• 6.6' display for immersive viewing experience.• Latest Android 13 operating system.
Introducing the Samsung A14, the latest addition to the mobile phone market. With a 6.6' display, this phone is perfect for streaming your favorite shows and movies. The 5000 mAh battery ensures that you can use your phone all day without worrying about running out of charge. The phone runs on Android 13, providing a smooth and efficient user experience. The 4GB RAM and 64GB storage capacity allow you to store all your important files and documents.
Specifications of Samsung A14 4GB/64GB - 5000 mAh Battery - 6.6' Display - Android 13
Brand No Brand SKU 436839264_PK-2101404094 Protection Not Specified Year 2020 Number Of Cameras Not Specified
What’s in the box 1x Phone, 1x Charging Cable"
Like New Phones - Used Apple iPhone X - Silver 64 GB - PTA Approved,5.0,97999,Apple,Fastest Delivery,92,100,Daraz Mall Verified,Fastest Delivery,highly recommend...,"Model: Apple
Model: iPhone X
Battery Health - 80+
PTA Approved
Screen: 5.8-in. Super Retina HD
Camera: 12MP Zoom 10x
Video camera: 4K Zoom 6x
Processor: A11 Bionic chip
Memory: 3GB
Battery: Lithium-ion 2716 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen.
Model: Apple Model: iPhone X Battery Health - 80+ PTA Approved Storage: 64 GB Screen: 5.8-in. Super Retina HD Camera: 12MP Zoom 10x Video camera: 4K Zoom 6x Processor: A11 Bionic chip Memory: 3GB Battery: Lithium-ion 2716 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked
Specifications of Like New Phones - Used Apple iPhone X - Silver 64 GB - PTA Approved
Brand Apple SKU 434291909_PK-2088176034 Storage capacity 64GB
What’s in the box 1x Used Apple iPhone X - Silver 64 GB - PTA Approved"
Realme Narzo 50A Prime (4GB-128GB) PTA Approved With Official 1 Year Warranty,4.2,32999,No Brand,Free Delivery,0,100,Not specified,Free Delivery,#11.11 PTA approved device received safely. Mobile battery was low and required charging before getting on.,"ColourXanh Tia Chop = Lightning Blueđen = Black
Release Date2023-05-30SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions164.4 x 75.6 x 8.1 mmPhone Weight189 gOperating SystemAndroid 11, Realme UI 2.0DisplayScreen Size6.6 inchesScreen Resolution1080 x 2408 pixelsScreen TypeIPS LCD, 600 nits (peak)Screen ProtectionN/AMemoryInternal Memory64/128 GBRAM4 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorUnisoc Tiger T612GPUMali-G57BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera8 MPFront Flash LightNoFront Video Recording720p@30fpsBack Flash LightYesBack Camera50 MP + 2 MP + 0.3 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo
'Colour
Xanh Tia Chop = Lightning Blue
đen = Black
Release Date 2023-05-30
SIM Support Dual SIM (Nano-SIM, dual stand-by)
Phone Dimensions 164.4 x 75.6 x 8.1 mm
Phone Weight 189 g
Operating System Android 11, Realme UI 2.0
Display
Screen Size 6.6 inches
Screen Resolution 1080 x 2408 pixels
Screen Type IPS LCD, 600 nits (peak)
Screen Protection N/A
Memory
Internal Memory 64/128 GB
RAM 4 GB
Card Slot microSDXC (dedicated slot)
Performance
Processor Unisoc Tiger T612
GPU Mali-G57
Battery"
Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved,5.0,70999,Apple,Fastest Delivery,92,100,Daraz Mall Verified,Fastest Delivery,awesome condition...very light and tiny scratch....91 percent battery...,"Brand : Apple
Model : iPhone SE
Battery Health - 80+
PTA Approved
Memory : 64 GB
Screen : 4.7-in. Retina
HD Camera: 12MP Zoom 5x
Video camera : 4K Zoom 3x
Date of manufacture : 2020
Processor : A13 Bionic chip
Memory : 3GB
Battery : Lithium-ion 1821 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center
Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen.
Brand : Apple Model : iPhone SE Battery Health - 80+ PTA Approved Memory : 64 GB Screen : 4.7-in. Retina HD Camera: 12MP Zoom 5x Video camera : 4K Zoom 3x Date of manufacture : 2020 Processor : A13 Bionic chip Memory : 3GB Battery : Lithium-ion 1821 mAh Genuine OEM components Certified 6 Months Daraz Warranty. Daraz Warranty Center Location: Karachi & Lahore. Warranty will be claimed on order number/invoice. The phone will be dispatched in Daraz's Like New packaging. Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit. The original box, charging cable and charging dock will not be included. All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition. 60+ Quality Check Points – International Standard Grading software, quality check report will also be sent. Fully functional Factory Unlocked
Specifications of Like New Phones - Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved
Brand Apple SKU 434297530_PK-2082866600 Storage capacity Not Specified
What’s in the box 1x Used Apple iPhone SE 2nd Gen (2020) - Black 64 GB - PTA Approved"
